date,depth_m,chla_mg_l,cond_us_cm,do_mg_l,do_sat,orp_ug_l,ph,temp_deg_c,turb_ntu
2015-10-08,6,6.55,NA,8.3,84.6,NA,7.52,16.3,NA
2015-10-08,7,6.12,NA,8.29,84.5,NA,7.52,16.29,NA
2015-10-08,8,5.83,NA,8.27,84.3,NA,7.52,16.27,NA
2015-10-08,9,7.01,NA,8.24,84,NA,7.53,16.27,NA
2015-10-08,10,5.99,NA,8.24,84,NA,7.54,16.27,NA
2015-10-08,11,5.75,NA,8.24,84,NA,7.54,16.27,NA
2015-10-08,12,5.84,NA,8.25,84,NA,7.53,16.27,NA
2015-10-08,13,5.45,NA,8.25,84.1,NA,7.54,16.27,NA
2015-10-08,14,5.76,NA,8.24,83.9,NA,7.54,16.26,NA
2015-10-08,15,5.41,NA,8.24,83.9,NA,7.54,16.26,NA
2015-10-08,16,6.98,NA,8.23,83.8,NA,7.55,16.26,NA
2015-10-08,17,5.19,NA,8.22,83.8,NA,7.55,16.25,NA
2015-10-08,18,3.45,NA,6.58,65.8,NA,7.29,15.39,NA
2015-10-08,19,3.43,NA,5.76,56.9,NA,7.15,14.81,NA
2015-10-08,20,2.68,NA,2.57,24.3,NA,6.85,12.95,NA
2015-10-08,21,2.46,NA,1.56,14.6,NA,6.75,12.35,NA
2015-10-08,22,2.28,NA,1.3,11.9,NA,6.7,11.6,NA
2015-10-08,23,1.81,NA,1.13,10.3,NA,6.66,10.85,NA
2015-10-08,24,1.86,NA,0.94,8.4,NA,6.64,10.52,NA
2015-10-08,25,1.56,NA,0.33,2.9,NA,6.62,10.04,NA
2015-10-08,26,1.43,NA,0.11,1,NA,6.62,9.85,NA
2015-10-08,27,1.5,NA,0.06,0.5,NA,6.63,9.73,NA
2015-10-08,28,1.63,NA,0,0,NA,6.63,9.63,NA
2015-10-08,29,1.38,NA,0,0,NA,6.64,9.54,NA
2015-10-08,30,1.26,NA,0,0,NA,6.64,9.47,NA
2015-10-08,31,1.12,NA,0,0,NA,6.66,9.39,NA
2015-10-08,32,1.24,NA,0,0,NA,6.66,9.38,NA
2015-10-08,33,1.29,NA,0,0,NA,6.67,9.36,NA
2015-10-27,1,3.635,NA,9.325,85.80000000000001,NA,7.470000000000001,11.635,NA
2015-10-27,2,4.09,NA,9.31,85.5,NA,7.39,11.56,NA
2015-10-27,3,4.29,NA,9.28,85.4,NA,7.39,11.62,NA
2015-10-27,4,3.93,NA,9.28,85.3,NA,7.39,11.6,NA
2015-10-27,5,4.62,NA,9.25,85.1,NA,7.4,11.61,NA
2015-10-27,6,4.88,NA,9.23,84.9,NA,7.4,11.62,NA
2015-10-27,7,5.91,NA,9.21,84.8,NA,7.42,11.62,NA
2015-10-27,8,6.35,NA,9.21,84.7,NA,7.42,11.62,NA
2015-10-27,9,4.36,NA,9.21,84.8,NA,7.42,11.63,NA
2015-10-27,10,4.52,NA,9.22,84.8,NA,7.42,11.64,NA
2015-10-27,11,4.69,NA,9.21,84.7,NA,7.43,11.62,NA
2015-10-27,12,6.78,NA,9.19,84.6,NA,7.43,11.64,NA
2015-10-27,13,6.02,NA,9.19,84.6,NA,7.44,11.63,NA
2015-10-27,14,4.35,NA,9.19,84.6,NA,7.44,11.63,NA
2015-10-27,15,4.16,NA,9.19,84.6,NA,7.44,11.63,NA
2015-10-27,16,4.45,NA,9.21,84.8,NA,7.44,11.64,NA
2015-10-27,17,4.67,NA,9.18,84.5,NA,7.45,11.64,NA
2015-10-27,18,5.91,NA,9.18,84.5,NA,7.45,11.64,NA
2015-10-27,19,5.8,NA,9.19,84.6,NA,7.45,11.64,NA
2015-10-27,20,4.68,NA,9.19,84.6,NA,7.45,11.64,NA
2015-10-27,21,7.22,NA,9.19,84.6,NA,7.46,11.64,NA
2015-10-27,22,5.22,NA,9.18,84.5,NA,7.46,11.64,NA
2015-10-27,23,7.91,NA,9.19,84.6,NA,7.46,11.64,NA
2015-10-27,24,4.25,NA,9.17,84.4,NA,7.47,11.65,NA
2015-10-27,25,4.14,NA,9.2,84.7,NA,7.47,11.65,NA
2015-10-27,26,5.97,NA,9.19,84.6,NA,7.47,11.65,NA
2015-10-27,27,4.51,NA,9.19,84.6,NA,7.47,11.65,NA
2015-10-27,28,4.45,NA,9.18,84.5,NA,7.47,11.65,NA
2015-10-27,29,4.17,NA,9.19,84.6,NA,7.47,11.64,NA
2015-10-27,30,5.87,NA,9.16,84,NA,7.46,11.51,NA
2015-10-27,31,4.21,NA,9.14,83.6,NA,7.46,11.38,NA
2015-10-27,32,5.99,NA,9,82.3,NA,7.43,11.34,NA
2016-04-22,1,3.7800000000000002,108.6,11.495000000000001,93.3,NA,7.404999999999999,6.404999999999999,NA
2016-04-22,2,4.01,108.4,11.49,93.4,NA,7.3,6.47,NA
2016-04-22,3,4.06,108.4,11.48,93.2,NA,7.33,6.43,NA
2016-04-22,4,4.16,108.2,11.46,93.1,NA,7.35,6.42,NA
2016-04-22,5,4.22,108.5,11.43,92.7,NA,7.38,6.37,NA
2016-04-22,6,4.02,108.2,11.43,92.5,NA,7.4,6.26,NA
2016-04-22,7,3.86,108,11.4,91.4,NA,7.43,5.88,NA
2016-04-22,8,3.92,108.2,11.37,91,NA,7.45,5.87,NA
2016-04-22,9,4,108.1,11.34,90.8,NA,7.47,5.87,NA
2016-04-22,10,4.04,108,11.32,90.6,NA,7.49,5.85,NA
2016-04-22,11,3.69,108,11.34,90.7,NA,7.5,5.81,NA
2016-04-22,12,3.77,108.2,11.31,90.4,NA,7.5,5.78,NA
2016-04-22,13,3.78,108.2,11.3,90.2,NA,7.5,5.77,NA
2016-04-22,14,3.7,107.7,11.23,89.6,NA,7.51,5.74,NA
2016-04-22,15,3.65,107.4,11.22,89.3,NA,7.52,5.63,NA
2016-04-22,16,3.76,107.7,11.21,89.1,NA,7.52,5.57,NA
2016-04-22,17,3.63,107.8,11.17,88.7,NA,7.52,5.54,NA
2016-04-22,18,3.56,107.4,11.16,88.4,NA,7.52,5.44,NA
2016-04-22,19,4.09,107.5,11.1,87.8,NA,7.53,5.37,NA
2016-04-22,20,3.5,107.9,11.11,87.7,NA,7.53,5.29,NA
2016-04-22,21,6.45,107.3,11.1,87.6,NA,7.54,5.28,NA
2016-04-22,22,3.65,107.6,11.09,87.4,NA,7.53,5.24,NA
2016-04-22,23,3.92,107.5,11.07,87.2,NA,7.53,5.19,NA
2016-04-22,24,3.75,107.9,11.07,87.1,NA,7.53,5.17,NA
2016-04-22,25,3.97,107.6,11.04,86.9,NA,7.53,5.16,NA
2016-04-22,26,4.34,108.1,11.02,86.6,NA,7.52,5.15,NA
2016-04-22,27,4.66,108.1,11,86.5,NA,7.53,5.15,NA
2016-04-22,28,4.77,107.7,10.99,86.4,NA,7.53,5.13,NA
2016-04-22,29,4.93,108.1,10.97,86.2,NA,7.53,5.12,NA
2016-04-22,30,7.66,108.1,10.54,82.8,NA,7.51,5.12,NA
2016-05-23,1,NA,122.6,9.48,96.5,NA,7.59,14.95,NA
2016-05-23,2,NA,122.7,9.71,98.6,NA,7.65,14.84,NA
2016-05-23,3,NA,122.7,10.2,103.3,NA,7.7,14.68,NA
2016-05-23,4,NA,122.7,10.42,104.8,NA,7.79,14.38,NA
2016-05-23,5,NA,122.2,10.59,105.8,NA,7.82,14.07,NA
2016-05-23,6,NA,122.5,11.12,107.3,NA,7.9,12.49,NA
2016-05-23,7,NA,124.1,11.27,107.2,NA,7.91,11.86,NA
2016-05-23,8,NA,125.5,11.4,106.6,NA,7.91,11.14,NA
2016-05-23,9,NA,124.6,11.44,106,NA,7.89,10.74,NA
2016-05-23,10,NA,123,11.47,105.3,NA,7.87,10.36,NA
2016-05-23,11,NA,124.8,11.45,104.6,NA,7.84,10.13,NA
2016-05-23,12,NA,124.5,11.41,103.9,NA,7.82,10.02,NA
2016-05-23,13,NA,121.8,11.41,103.4,NA,7.81,9.8,NA
2016-05-23,14,NA,121.9,11.38,102.9,NA,7.8,9.73,NA
2016-05-23,15,NA,121.9,11.33,102.4,NA,7.78,9.69,NA
2016-05-23,16,NA,121.9,11.27,101.8,NA,7.77,9.67,NA
2016-05-23,17,NA,121.1,11.38,101.5,NA,7.77,9.15,NA
2016-05-23,18,NA,121.1,11.38,100.9,NA,7.77,8.89,NA
2016-05-23,19,NA,121.1,11.35,100.4,NA,7.75,8.81,NA
2016-05-23,20,NA,121,11.32,100,NA,7.74,8.73,NA
2016-05-23,21,NA,121,11.28,99.5,NA,7.73,8.68,NA
2016-05-23,22,NA,121.1,11.29,99.2,NA,7.72,8.51,NA
2016-05-23,23,NA,120.8,11.33,98.8,NA,7.71,8.23,NA
2016-05-23,24,NA,120.7,11.36,98.4,NA,7.71,7.96,NA
2016-05-23,25,NA,120.9,11.33,98,NA,7.69,7.85,NA
2016-05-23,26,NA,120.7,11.31,97.3,NA,7.68,7.67,NA
2016-05-23,27,NA,120.8,11.22,96.4,NA,7.66,7.61,NA
2016-05-23,28,NA,120.7,11.14,95.4,NA,7.64,7.47,NA
2016-05-23,29,NA,120.7,11.04,94.5,NA,7.62,7.45,NA
2016-05-23,30,NA,120.9,10.77,92.2,NA,7.52,7.45,NA
2016-06-03,1,3.215,83.7,NA,NA,NA,7.78,19.09,NA
2016-06-03,2,3.05,83.7,NA,NA,NA,7.75,19.18,NA
2016-06-03,3,3.69,83.5,NA,NA,NA,7.76,19.12,NA
2016-06-03,4,4.42,83.3,NA,NA,NA,7.77,18.85,NA
2016-06-03,5,4.5,83.5,NA,NA,NA,7.76,18.62,NA
2016-06-03,6,4.21,83.4,NA,NA,NA,7.77,18.23,NA
2016-06-03,7,3.94,83.7,NA,NA,NA,7.74,17.97,NA
2016-06-03,8,3.83,83.2,NA,NA,NA,7.74,17.41,NA
2016-06-03,9,5.43,81.2,NA,NA,NA,7.7,14.3,NA
2016-06-03,10,5.01,81.1,NA,NA,NA,7.7,13.36,NA
2016-06-03,11,5.89,80.9,NA,NA,NA,7.69,12.44,NA
2016-06-03,12,5.41,80.7,NA,NA,NA,7.65,12.06,NA
2016-06-03,13,3.77,80.2,NA,NA,NA,7.65,11.69,NA
2016-06-03,14,3.51,80.6,NA,NA,NA,7.64,11.38,NA
2016-06-03,15,2.89,80.5,NA,NA,NA,7.62,10.67,NA
2016-06-03,16,2.17,79.8,NA,NA,NA,7.6,10,NA
2016-06-03,17,2.01,79.9,NA,NA,NA,7.58,9.46,NA
2016-06-03,18,1.99,79.7,NA,NA,NA,7.57,9.25,NA
2016-06-03,19,2.01,79.8,NA,NA,NA,7.55,9.14,NA
2016-06-03,20,2.04,79.8,NA,NA,NA,7.52,8.97,NA
2016-06-03,21,1.91,79.5,NA,NA,NA,7.52,8.82,NA
2016-06-03,22,1.97,79.3,NA,NA,NA,7.49,8.59,NA
2016-06-03,23,2.19,79.5,NA,NA,NA,7.49,8.54,NA
2016-06-03,24,2.26,79.7,NA,NA,NA,7.48,8.39,NA
2016-06-03,25,2.34,79.4,NA,NA,NA,7.48,8.35,NA
2016-06-03,26,2.28,79.5,NA,NA,NA,7.47,8.19,NA
2016-06-03,27,2.16,79.3,NA,NA,NA,7.46,8.11,NA
2016-06-03,28,2.37,79.6,NA,NA,NA,7.46,8.11,NA
2016-06-10,1,NA,125.6,9.96,105.2,NA,8.04,16.68,NA
2016-06-10,2,NA,125.6,9.86,104.1,NA,8.01,16.68,NA
2016-06-10,3,NA,125.6,9.8,103.5,NA,7.99,16.67,NA
2016-06-10,4,NA,125.7,9.76,103,NA,7.99,16.65,NA
2016-06-10,5,NA,125.6,9.69,102.2,NA,7.98,16.62,NA
2016-06-10,6,NA,125.6,9.62,101.3,NA,7.98,16.55,NA
2016-06-10,7,NA,125.4,9.56,100.6,NA,7.97,16.45,NA
2016-06-10,8,NA,122.4,10.2,100.3,NA,8.03,13.34,NA
2016-06-10,9,NA,122.2,10.09,95.3,NA,7.99,11.55,NA
2016-06-10,10,NA,122.8,10.19,95.1,NA,7.91,11.04,NA
2016-06-10,11,NA,122.6,10.37,95.4,NA,7.88,10.47,NA
2016-06-10,12,NA,122.4,10.41,95.5,NA,7.85,10.29,NA
2016-06-10,13,NA,122.3,10.52,95.5,NA,7.82,9.86,NA
2016-06-10,14,NA,122.3,10.58,95.3,NA,7.8,9.55,NA
2016-06-10,15,NA,122.3,10.55,94.6,NA,7.77,9.36,NA
2016-06-10,16,NA,122.2,10.51,93.9,NA,7.75,9.19,NA
2016-06-10,17,NA,122.1,10.46,93.2,NA,7.73,9.08,NA
2016-06-10,18,NA,122.1,10.43,92.8,NA,7.71,9.06,NA
2016-06-10,19,NA,121.6,10.47,92.4,NA,7.7,8.71,NA
2016-06-10,20,NA,121.6,10.5,92,NA,7.69,8.4,NA
2016-06-10,21,NA,121.6,10.46,91.2,NA,7.68,8.2,NA
2016-06-10,22,NA,121.7,10.39,90.4,NA,7.66,8.15,NA
2016-06-10,23,NA,121.6,10.29,89.6,NA,7.65,8.11,NA
2016-06-10,24,NA,121.6,10.1,87.7,NA,7.63,8.03,NA
2016-06-10,25,NA,121.6,9.95,86.3,NA,7.61,8.01,NA
2016-06-10,26,NA,121.6,9.78,84.8,NA,7.6,7.94,NA
2016-06-10,27,NA,121.6,9.61,83.2,NA,7.58,7.9,NA
2016-06-10,28,NA,121.7,9.47,81.9,NA,7.56,7.88,NA
2016-06-10,29,NA,121.8,9.35,80.8,NA,7.54,7.87,NA
2016-06-10,30,NA,121.7,9.12,78.9,NA,7.53,7.86,NA
2016-06-21,1,NA,128.4,8.53,96.1,NA,8.09,19.82,NA
2016-06-21,2,NA,128.3,8.74,98.3,NA,8.08,19.72,NA
2016-06-21,3,NA,128.3,8.92,100.2,NA,8.09,19.65,NA
2016-06-21,4,NA,128.2,9.02,101.2,NA,8.07,19.6,NA
2016-06-21,5,NA,127.7,9.26,102.8,NA,8.06,19.09,NA
2016-06-21,6,NA,127.7,9.43,103.7,NA,8.03,18.58,NA
2016-06-21,7,NA,127.6,9.48,103.9,NA,8,18.42,NA
2016-06-21,8,NA,127.4,9.57,103.9,NA,8,18,NA
2016-06-21,9,NA,127.4,9.59,103.4,NA,7.96,17.67,NA
2016-06-21,10,NA,127.4,9.61,103.2,NA,7.94,17.42,NA
2016-06-21,11,NA,127,9.74,102.6,NA,7.93,16.51,NA
2016-06-21,12,NA,123.4,10.69,102,NA,8,12.05,NA
2016-06-21,13,NA,123,10.07,91.6,NA,7.98,9.99,NA
2016-06-21,14,NA,123.1,9.76,88,NA,7.91,9.61,NA
2016-06-21,15,NA,122.7,9.77,87.7,NA,7.85,9.38,NA
2016-06-21,16,NA,122.7,9.74,87.2,NA,7.81,9.31,NA
2016-06-21,17,NA,122.7,9.74,86.9,NA,7.77,9.14,NA
2016-06-21,18,NA,122.7,9.74,86.5,NA,7.74,8.98,NA
2016-06-21,19,NA,122.4,9.69,85.8,NA,7.72,8.85,NA
2016-06-21,20,NA,122.4,9.67,85.2,NA,7.7,8.6,NA
2016-06-21,21,NA,122.2,9.63,84.7,NA,7.68,8.55,NA
2016-06-21,22,NA,122.2,9.59,84.2,NA,7.66,8.47,NA
2016-06-21,23,NA,122.2,9.54,83.6,NA,7.65,8.43,NA
2016-06-21,24,NA,122.2,9.47,82.9,NA,7.63,8.35,NA
2016-06-21,25,NA,122.4,9.41,82.1,NA,7.62,8.25,NA
2016-06-21,26,NA,122.5,9.35,81.5,NA,7.6,8.18,NA
2016-06-21,27,NA,122.5,9.21,80.2,NA,7.58,8.17,NA
2016-06-21,28,NA,122.4,9.1,79.3,NA,7.57,8.16,NA
2016-06-21,29,NA,122.4,8.99,78.3,NA,7.56,8.15,NA
2016-06-21,30,NA,122.5,8.83,76.9,NA,7.54,8.14,NA
2016-06-28,1,NA,NA,7.45,88.25,NA,8.125,21.25,NA
2016-06-28,2,NA,NA,7.56,89.6,NA,8.12,21.26,NA
2016-06-28,3,NA,NA,7.54,89.3,NA,8.11,21.25,NA
2016-06-28,4,NA,NA,7.52,89.1,NA,8.15,21.24,NA
2016-06-28,5,NA,NA,7.48,88.6,NA,8.1,21.24,NA
2016-06-28,6,NA,NA,7.49,88.7,NA,8.1,21.21,NA
2016-06-28,7,NA,NA,7.5,88.7,NA,8.09,21.15,NA
2016-06-28,8,NA,NA,7.49,88.5,NA,8.08,21.1,NA
2016-06-28,9,NA,NA,7.48,88.1,NA,8.07,20.95,NA
2016-06-28,10,NA,NA,7.55,86.1,NA,7.8,19.31,NA
2016-06-28,11,NA,NA,7.53,81,NA,7.61,16.47,NA
2016-06-28,12,NA,NA,7.46,77.6,NA,7.54,14.93,NA
2016-06-28,13,NA,NA,7.48,75.4,NA,7.45,13.43,NA
2016-06-28,14,NA,NA,7.42,72.8,NA,7.37,12.24,NA
2016-06-28,15,NA,NA,7.35,70.8,NA,7.33,11.47,NA
2016-06-28,16,NA,NA,7.4,69.2,NA,7.3,10.2,NA
2016-06-28,17,NA,NA,7.51,69.8,NA,7.27,9.93,NA
2016-06-28,18,NA,NA,7.48,68.9,NA,7.25,9.54,NA
2016-06-28,19,NA,NA,7.41,67.9,NA,7.24,9.28,NA
2016-06-28,20,NA,NA,7.3,66.5,NA,7.21,9.13,NA
2016-06-28,21,NA,NA,7.28,66.2,NA,7.18,8.99,NA
2016-07-11,1,2.7886365,117.2,9.2,108,NA,8.145,21.97,NA
2016-07-11,2,2.663636,116.7,9.27,108.7,NA,8.2,21.87,NA
2016-07-11,3,4.445455,116.7,9.26,108.3,NA,8.17,21.82,NA
2016-07-11,4,5.65,116.5,9.19,107.5,NA,8.16,21.78,NA
2016-07-11,5,5.440909,116.7,9.2,107.4,NA,8.14,21.71,NA
2016-07-11,6,5.104546,116.8,9.09,106.1,NA,8.13,21.68,NA
2016-07-11,7,4.904545,116.9,9.12,106.4,NA,8.11,21.65,NA
2016-07-11,8,5.095455,116.7,9.08,105.8,NA,8.1,21.64,NA
2016-07-11,9,4.781818,116.4,9.09,105.8,NA,8.09,21.6,NA
2016-07-11,10,4.563636,116.4,9.05,105.4,NA,8.08,21.57,NA
2016-07-11,11,5,115.2,8.98,103.3,NA,8.03,20.91,NA
2016-07-11,12,4.795455,110.3,8.59,91.6,NA,7.82,17.18,NA
2016-07-11,13,3.409091,110.7,8.67,88.6,NA,7.73,15.14,NA
2016-07-11,14,3.095454,109.7,8.8,86.2,NA,7.69,13.24,NA
2016-07-11,15,3.036364,109.2,8.78,84,NA,7.63,12.24,NA
2016-07-11,16,3.640909,108.1,8.75,81.4,NA,7.56,10.99,NA
2016-07-11,17,2.990909,107.6,8.77,80.4,NA,7.51,10.33,NA
2016-07-11,18,2.940909,107.5,8.88,80.8,NA,7.47,10,NA
2016-07-11,19,2.540909,107.7,8.88,79.8,NA,7.43,9.48,NA
2016-07-11,20,2.559091,107.3,8.86,79.4,NA,7.4,9.4,NA
2016-07-11,21,2.731818,107.6,8.96,79.8,NA,7.37,9.16,NA
2016-07-11,22,2.454545,107.2,8.77,77.9,NA,7.35,9,NA
2016-07-11,23,2.531818,107.6,7.73,68.4,NA,7.27,8.89,NA
2016-07-11,24,2.222727,108.2,7.82,68.7,NA,7.24,8.57,NA
2016-07-11,25,2.309091,108.5,7.61,66.7,NA,7.21,8.47,NA
2016-07-11,26,2.427273,108.7,6.78,59.4,NA,7.14,8.43,NA
2016-07-11,27,3.886364,108.7,6.67,58.3,NA,7.13,8.4,NA
2016-07-11,28,3.086364,109.2,6.48,56.6,NA,7.11,8.35,NA
2016-07-11,29,2.590909,108.9,6.4,55.9,NA,7.09,8.33,NA
2016-07-11,30,2.522727,108.6,6.33,55.3,NA,7.06,8.3,NA
2016-07-11,31,5.168182,109,6.31,55,NA,7.04,8.25,NA
2016-07-11,32,3.745455,109.3,6.34,55.2,NA,7.04,8.22,NA
2016-07-13,1,NA,131.1,8.64,102.7,NA,8.13,22.55,NA
2016-07-13,2,NA,131.1,8.71,103.5,NA,8.19,22.53,NA
2016-07-13,3,NA,131.1,8.78,104.3,NA,8.21,22.53,NA
2016-07-13,4,NA,131,8.81,104.7,NA,8.21,22.52,NA
2016-07-13,5,NA,131.1,8.85,105,NA,8.23,22.47,NA
2016-07-13,6,NA,131,8.86,105.1,NA,8.24,22.46,NA
2016-07-13,7,NA,131,8.88,105.2,NA,8.24,22.39,NA
2016-07-13,8,NA,131,8.88,105.1,NA,8.25,22.31,NA
2016-07-13,9,NA,130.3,8.77,100.3,NA,8.14,20.53,NA
2016-07-13,10,NA,130.6,8.69,98.8,NA,8.02,20.23,NA
2016-07-13,11,NA,129.5,8.8,97.9,NA,7.96,19.19,NA
2016-07-13,12,NA,126.4,9.17,91.9,NA,7.98,14.22,NA
2016-07-13,13,NA,124.6,8.96,84.8,NA,7.91,11.67,NA
2016-07-13,14,NA,124,8.75,81.7,NA,7.84,11.05,NA
2016-07-13,15,NA,123.8,8.62,79,NA,7.77,10.28,NA
2016-07-13,16,NA,123.2,8.6,77.9,NA,7.73,9.79,NA
2016-07-13,17,NA,123.1,8.48,76.3,NA,7.66,9.5,NA
2016-07-13,18,NA,123,8.47,75.7,NA,7.61,9.22,NA
2016-07-13,19,NA,122.9,8.45,74.9,NA,7.59,8.88,NA
2016-07-13,20,NA,122.8,8.36,73.8,NA,7.57,8.68,NA
2016-07-13,21,NA,123,8.02,70.6,NA,7.5,8.54,NA
2016-07-13,22,NA,122.9,7.94,69.6,NA,7.48,8.4,NA
2016-07-13,23,NA,123.2,7.65,66.8,NA,7.44,8.28,NA
2016-07-13,24,NA,123.3,7.5,65.4,NA,7.43,8.22,NA
2016-07-13,25,NA,123.4,7.34,64,NA,7.41,8.18,NA
2016-07-13,26,NA,123.5,7.14,62.1,NA,7.4,8.12,NA
2016-07-13,27,NA,123.7,6.93,60.3,NA,7.38,8.12,NA
2016-07-13,28,NA,123.7,6.71,58.4,NA,7.35,8.12,NA
2016-07-13,29,NA,124.4,6.42,55.8,NA,7.28,8.08,NA
2016-07-25,1,3.834091,117.75,7.785,91.5,NA,8.309999999999999,23.45,NA
2016-07-25,2,4.25,118.5,7.77,91.5,NA,8.34,23.55,NA
2016-07-25,3,4.422727,118.7,7.77,91.6,NA,8.36,23.55,NA
2016-07-25,4,4.395454,118.3,7.78,91.6,NA,8.37,23.55,NA
2016-07-25,5,4.818182,118.3,7.76,91.4,NA,8.34,23.54,NA
2016-07-25,6,4.690909,118.4,7.75,91.3,NA,8.34,23.52,NA
2016-07-25,7,4.4,117.9,7.71,90.6,NA,8.31,23.43,NA
2016-07-25,8,4.104546,118,7.6,89,NA,8.27,23.26,NA
2016-07-25,9,4.140909,117.8,7.47,87,NA,8.13,22.92,NA
2016-07-25,10,3.559091,117.4,7.41,86,NA,8.07,22.78,NA
2016-07-25,11,4.127273,116.6,7.02,78.9,NA,7.84,21.08,NA
2016-07-25,12,4.209091,114.1,6.68,70.3,NA,7.62,17.86,NA
2016-07-25,13,4.845455,113.5,6.61,67.5,NA,7.54,16.4,NA
2016-07-25,14,4.177273,111.6,6.49,64.3,NA,7.41,14.97,NA
2016-07-25,15,4.113636,111,6.36,60.5,NA,7.35,13.09,NA
2016-07-25,16,3.540909,109.7,6.69,61.3,NA,7.33,11.43,NA
2016-07-25,17,3.35,107.9,6.73,60.3,NA,7.28,10.47,NA
2016-07-25,18,2.959091,108.8,6.72,59,NA,7.26,9.71,NA
2016-07-25,19,2.913636,108.7,6.62,57.9,NA,7.23,9.48,NA
2016-07-25,20,2.736364,108.8,6.48,56.4,NA,7.2,9.29,NA
2016-07-25,21,2.527273,109,6.39,55.4,NA,7.14,9.09,NA
2016-07-25,22,2.581818,108,6.35,54.9,NA,7.15,8.98,NA
2016-07-25,23,2.4,108.7,6.41,55.1,NA,7.13,8.75,NA
2016-07-25,24,2.35,108.5,5.74,49.5,NA,7.06,8.62,NA
2016-07-25,25,2.277273,109,4.74,40.2,NA,7,8.23,NA
2016-07-25,26,2.509091,109.1,4.41,37.4,NA,6.96,8.19,NA
2016-07-25,27,2.563636,109.1,4.37,37.1,NA,6.92,8.21,NA
2016-07-25,28,2.840909,108.6,4.35,36.9,NA,6.92,8.19,NA
2016-07-25,29,3.340909,109.2,4.24,36,NA,6.92,8.16,NA
2016-07-25,30,3.036364,109,4.21,35.7,NA,6.9,8.18,NA
2016-07-25,31,3.604545,109.5,4.2,35.6,NA,6.87,8.14,NA
2016-07-25,32,3.972727,109.2,4.19,35.5,NA,6.88,8.12,NA
2016-07-26,1,NA,132.2,8.08,98.7,NA,8.32,23.95,NA
2016-07-26,2,NA,132,8.26,100.4,NA,8.35,23.69,NA
2016-07-26,3,NA,131.9,8.47,102.6,NA,8.38,23.55,NA
2016-07-26,4,NA,131.9,8.67,104.9,NA,8.4,23.49,NA
2016-07-26,5,NA,131.9,8.73,105.5,NA,8.38,23.44,NA
2016-07-26,6,NA,131.8,8.76,105.8,NA,8.36,23.4,NA
2016-07-26,7,NA,131.8,8.76,105.7,NA,8.34,23.37,NA
2016-07-26,8,NA,131.8,8.72,105.3,NA,8.34,23.37,NA
2016-07-26,9,NA,131.8,8.71,105.1,NA,8.31,23.34,NA
2016-07-26,10,NA,131.8,8.8,104.8,NA,8.26,22.67,NA
2016-07-26,11,NA,130.6,8.45,97.7,NA,8.08,21.14,NA
2016-07-26,12,NA,127.9,8.86,94.9,NA,8.05,17.38,NA
2016-07-26,13,NA,127.1,8.65,90.2,NA,7.9,16.04,NA
2016-07-26,14,NA,126,8.46,84,NA,7.84,13.76,NA
2016-07-26,15,NA,124.4,8.16,76.3,NA,7.8,11.12,NA
2016-07-26,16,NA,123.9,7.88,72.2,NA,7.73,10.27,NA
2016-07-26,17,NA,123.3,7.72,69.8,NA,7.68,9.75,NA
2016-07-26,18,NA,123.4,7.64,68.5,NA,7.58,9.31,NA
2016-07-26,19,NA,123,7.48,66.6,NA,7.56,9.04,NA
2016-07-26,20,NA,123.1,7.5,66.4,NA,7.54,8.83,NA
2016-07-26,21,NA,123.1,7.48,66,NA,7.52,8.68,NA
2016-07-26,22,NA,123,7.34,64.6,NA,7.5,8.59,NA
2016-07-26,23,NA,123.3,7.16,62.8,NA,7.48,8.5,NA
2016-07-26,24,NA,123.4,6.92,60.6,NA,7.45,8.36,NA
2016-07-26,25,NA,123.7,6.74,58.7,NA,7.43,8.19,NA
2016-07-26,26,NA,123.8,6.57,57.3,NA,7.41,8.17,NA
2016-07-26,27,NA,123.7,6.21,54.1,NA,7.4,8.16,NA
2016-07-26,28,NA,123.9,5.69,49.5,NA,7.37,8.13,NA
2016-07-26,29,NA,124.4,5.27,45.8,NA,7.36,8.12,NA
2016-08-01,1,NA,133.3,8.85,108.9,NA,8.51,24.38,NA
2016-08-01,2,NA,133.2,8.84,108.7,NA,8.52,24.37,NA
2016-08-01,3,NA,133.2,8.83,108.6,NA,8.54,24.37,NA
2016-08-01,4,NA,133.3,8.82,108.5,NA,8.54,24.37,NA
2016-08-01,5,NA,133.4,8.81,108.3,NA,8.55,24.36,NA
2016-08-01,6,NA,133.6,8.81,108.2,NA,8.52,24.32,NA
2016-08-01,7,NA,133.7,8.8,108.1,NA,8.51,24.27,NA
2016-08-01,8,NA,133.8,8.8,107.9,NA,8.5,24.22,NA
2016-08-01,9,NA,133.9,8.79,107.7,NA,8.48,24.17,NA
2016-08-01,10,NA,133.7,8.89,107.2,NA,8.43,23.35,NA
2016-08-01,11,NA,130.8,8.69,100.5,NA,8.31,21.14,NA
2016-08-01,12,NA,129.8,8.49,93.5,NA,8.26,18.72,NA
2016-08-01,13,NA,127.7,8.41,88.1,NA,8.16,16.26,NA
2016-08-01,14,NA,125.3,8.75,85.8,NA,8.14,13.24,NA
2016-08-01,15,NA,124.5,8.75,82.5,NA,8.08,11.49,NA
2016-08-01,16,NA,124,8.26,75.9,NA,7.96,10.4,NA
